2001:250:2413::,2001:250:241e:ffff:ffff:ffff:ffff:ffff,24356,CNGI-CHQ-IX-AS-AP CERNET2 IX at Chongqing University
2001:250:241f::,2001:250:241f:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:2420::,2001:250:2427:ffff:ffff:ffff:ffff:ffff,24356,CNGI-CHQ-IX-AS-AP CERNET2 IX at Chongqing University
2001:250:2428::,2001:250:2428:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:2429::,2001:250:243a:ffff:ffff:ffff:ffff:ffff,24356,CNGI-CHQ-IX-AS-AP CERNET2 IX at Chongqing University
2001:250:243b::,2001:250:243b:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:243c::,2001:250:2442:ffff:ffff:ffff:ffff:ffff,24356,CNGI-CHQ-IX-AS-AP CERNET2 IX at Chongqing University
2001:250:2443::,2001:250:27ff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:2800::,2001:250:2806:ffff:ffff:ffff:ffff:ffff,138378,CNGI-KMN-IX-AS-AP CERNET2 regional IX at Yunnan University
2001:250:2807::,2001:250:2807:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:2808::,2001:250:2823:ffff:ffff:ffff:ffff:ffff,138378,CNGI-KMN-IX-AS-AP CERNET2 regional IX at Yunnan University
2001:250:2824::,2001:250:2824:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:2825::,2001:250:2836:ffff:ffff:ffff:ffff:ffff,138378,CNGI-KMN-IX-AS-AP CERNET2 regional IX at Yunnan University
2001:250:2837::,2001:250:2837:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:2838::,2001:250:2839:ffff:ffff:ffff:ffff:ffff,138378,CNGI-KMN-IX-AS-AP CERNET2 regional IX at Yunnan University
2001:250:283a::,2001:250:283b:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:283c::,2001:250:2840:ffff:ffff:ffff:ffff:ffff,138378,CNGI-KMN-IX-AS-AP CERNET2 regional IX at Yunnan University
2001:250:2841::,2001:250:2bff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:2c00::,2001:250:2c09:ffff:ffff:ffff:ffff:ffff,138381,CNGI-GYN-IX-AS-AP CERNET2 regional IX at Guizhou University
2001:250:2c0a::,2001:250:2c0a:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:2c0b::,2001:250:2c2b:ffff:ffff:ffff:ffff:ffff,138381,CNGI-GYN-IX-AS-AP CERNET2 regional IX at Guizhou University
2001:250:2c2c::,2001:250:2c2c:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:2c2d::,2001:250:2c2e:ffff:ffff:ffff:ffff:ffff,138381,CNGI-GYN-IX-AS-AP CERNET2 regional IX at Guizhou University
2001:250:2c2f::,2001:250:2c2f:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:2c30::,2001:250:2c35:ffff:ffff:ffff:ffff:ffff,138381,CNGI-GYN-IX-AS-AP CERNET2 regional IX at Guizhou University
2001:250:2c36::,2001:250:2c37:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:2c38::,2001:250:2c3a:ffff:ffff:ffff:ffff:ffff,138381,CNGI-GYN-IX-AS-AP CERNET2 regional IX at Guizhou University
2001:250:2c3b::,2001:250:2c3b:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:2c3c::,2001:250:2c3c:ffff:ffff:ffff:ffff:ffff,138381,CNGI-GYN-IX-AS-AP CERNET2 regional IX at Guizhou University
2001:250:2c3d::,2001:250:2dff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:2e00::,2001:250:2e01:ffff:ffff:ffff:ffff:ffff,138442,CNGI-LSA-IX-AS-AP CERNET2 regional IX at Tibet University
2001:250:2e02::,2001:250:3fff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:4000::,2001:250:4006:ffff:ffff:ffff:ffff:ffff,24358,CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology
2001:250:4007::,2001:250:4007:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:4008::,2001:250:4014:ffff:ffff:ffff:ffff:ffff,24358,CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology
2001:250:4015::,2001:250:4015:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:4016::,2001:250:4019:ffff:ffff:ffff:ffff:ffff,24358,CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology
2001:250:401a::,2001:250:401a:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:401b::,2001:250:401f:ffff:ffff:ffff:ffff:ffff,24358,CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology
2001:250:4020::,2001:250:4021:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:4022::,2001:250:4022:ffff:ffff:ffff:ffff:ffff,24358,CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology
2001:250:4023::,2001:250:4024:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:4025::,2001:250:402a:ffff:ffff:ffff:ffff:ffff,24358,CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology
2001:250:402b::,2001:250:402b:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:402c::,2001:250:402c:ffff:ffff:ffff:ffff:ffff,24358,CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology
2001:250:402d::,2001:250:402d:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:402e::,2001:250:4033:ffff:ffff:ffff:ffff:ffff,24358,CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology
2001:250:4034::,2001:250:4034:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:4035::,2001:250:4037:ffff:ffff:ffff:ffff:ffff,24358,CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology
2001:250:4038::,2001:250:4038:ffff:ffff:ffff:ffff:ffff,24356,CNGI-CHQ-IX-AS-AP CERNET2 IX at Chongqing University
2001:250:4039::,2001:250:403f:ffff:ffff:ffff:ffff:ffff,24358,CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology
2001:250:4040::,2001:250:4040:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:4041::,2001:250:4041:ffff:ffff:ffff:ffff:ffff,24358,CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology
2001:250:4042::,2001:250:4050:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:4051::,2001:250:4052:ffff:ffff:ffff:ffff:ffff,24358,CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology
2001:250:4053::,2001:250:43ff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:4400::,2001:250:4417:ffff:ffff:ffff:ffff:ffff,24359,CNGI-CHS-IX-AS-AP CERNET2 IX at Central South University
2001:250:4418::,2001:250:4418:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:4419::,2001:250:4426:ffff:ffff:ffff:ffff:ffff,24359,CNGI-CHS-IX-AS-AP CERNET2 IX at Central South University
2001:250:4427::,2001:250:4427:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:4428::,2001:250:4428:ffff:ffff:ffff:ffff:ffff,24359,CNGI-CHS-IX-AS-AP CERNET2 IX at Central South University
2001:250:4429::,2001:250:47ff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:4800::,2001:250:480e:ffff:ffff:ffff:ffff:ffff,24360,CNGI-ZHZ-IX-AS-AP CERNET2 IX at Zhengzhou University
2001:250:480f::,2001:250:480f:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:4810::,2001:250:4823:ffff:ffff:ffff:ffff:ffff,24360,CNGI-ZHZ-IX-AS-AP CERNET2 IX at Zhengzhou University
2001:250:4824::,2001:250:4824:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:4825::,2001:250:4835:ffff:ffff:ffff:ffff:ffff,24360,CNGI-ZHZ-IX-AS-AP CERNET2 IX at Zhengzhou University
2001:250:4836::,2001:250:4836:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:4837::,2001:250:4843:ffff:ffff:ffff:ffff:ffff,24360,CNGI-ZHZ-IX-AS-AP CERNET2 IX at Zhengzhou University
2001:250:4844::,2001:250:4844:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:4845::,2001:250:4849:ffff:ffff:ffff:ffff:ffff,24360,CNGI-ZHZ-IX-AS-AP CERNET2 IX at Zhengzhou University
2001:250:484a::,2001:250:484b:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:484c::,2001:250:484f:ffff:ffff:ffff:ffff:ffff,24360,CNGI-ZHZ-IX-AS-AP CERNET2 IX at Zhengzhou University
2001:250:4850::,2001:250:5001:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5002::,2001:250:5010:ffff:ffff:ffff:ffff:ffff,24361,CNGI-NJ-IX-AS-AP CERNET2 IX at Southeast University
2001:250:5011::,2001:250:5011:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5012::,2001:250:5045:ffff:ffff:ffff:ffff:ffff,24361,CNGI-NJ-IX-AS-AP CERNET2 IX at Southeast University
2001:250:5046::,2001:250:5046:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5047::,2001:250:5053:ffff:ffff:ffff:ffff:ffff,24361,CNGI-NJ-IX-AS-AP CERNET2 IX at Southeast University
2001:250:5054::,2001:250:5054:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5055::,2001:250:505f:ffff:ffff:ffff:ffff:ffff,24361,CNGI-NJ-IX-AS-AP CERNET2 IX at Southeast University
2001:250:5060::,2001:250:5060:ffff:ffff:ffff:ffff:ffff,24349,CNGI-BJ-IX3-AS-AP CERNET2 IX at Peking University
2001:250:5061::,2001:250:506d:ffff:ffff:ffff:ffff:ffff,24361,CNGI-NJ-IX-AS-AP CERNET2 IX at Southeast University
2001:250:506e::,2001:250:506f:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5070::,2001:250:5072:ffff:ffff:ffff:ffff:ffff,24361,CNGI-NJ-IX-AS-AP CERNET2 IX at Southeast University
2001:250:5073::,2001:250:5073:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5074::,2001:250:507a:ffff:ffff:ffff:ffff:ffff,24361,CNGI-NJ-IX-AS-AP CERNET2 IX at Southeast University
2001:250:507b::,2001:250:507b:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:507c::,2001:250:507f:ffff:ffff:ffff:ffff:ffff,24361,CNGI-NJ-IX-AS-AP CERNET2 IX at Southeast University
2001:250:5080::,2001:250:5804:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5805::,2001:250:5806:ffff:ffff:ffff:ffff:ffff,138371,CNGI-QDA-IX-AS-AP CERNET2 regional IX at Ocean University of China
2001:250:5807::,2001:250:5815:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5816::,2001:250:5816:ffff:ffff:ffff:ffff:ffff,138371,CNGI-QDA-IX-AS-AP CERNET2 regional IX at Ocean University of China
2001:250:5817::,2001:250:581f:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5820::,2001:250:5823:ffff:ffff:ffff:ffff:ffff,138371,CNGI-QDA-IX-AS-AP CERNET2 regional IX at Ocean University of China
2001:250:5824::,2001:250:5827:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5828::,2001:250:5828:ffff:ffff:ffff:ffff:ffff,138371,CNGI-QDA-IX-AS-AP CERNET2 regional IX at Ocean University of China
2001:250:5829::,2001:250:5829:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:582a::,2001:250:582a:ffff:ffff:ffff:ffff:ffff,138371,CNGI-QDA-IX-AS-AP CERNET2 regional IX at Ocean University of China
2001:250:582b::,2001:250:5830:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5831::,2001:250:5831:ffff:ffff:ffff:ffff:ffff,138371,CNGI-QDA-IX-AS-AP CERNET2 regional IX at Ocean University of China
2001:250:5832::,2001:250:5832:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5833::,2001:250:5833:ffff:ffff:ffff:ffff:ffff,138371,CNGI-QDA-IX-AS-AP CERNET2 regional IX at Ocean University of China
2001:250:5834::,2001:250:5844:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5845::,2001:250:584a:ffff:ffff:ffff:ffff:ffff,138371,CNGI-QDA-IX-AS-AP CERNET2 regional IX at Ocean University of China
2001:250:584b::,2001:250:5861:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5862::,2001:250:5862:ffff:ffff:ffff:ffff:ffff,138371,CNGI-QDA-IX-AS-AP CERNET2 regional IX at Ocean University of China
2001:250:5863::,2001:250:5863:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5864::,2001:250:5864:ffff:ffff:ffff:ffff:ffff,138371,CNGI-QDA-IX-AS-AP CERNET2 regional IX at Ocean University of China
2001:250:5865::,2001:250:5865:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5866::,2001:250:5866:ffff:ffff:ffff:ffff:ffff,138371,CNGI-QDA-IX-AS-AP CERNET2 regional IX at Ocean University of China
2001:250:5867::,2001:250:5874:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5875::,2001:250:5875:ffff:ffff:ffff:ffff:ffff,138371,CNGI-QDA-IX-AS-AP CERNET2 regional IX at Ocean University of China
2001:250:5876::,2001:250:587b:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:587c::,2001:250:587d:ffff:ffff:ffff:ffff:ffff,138371,CNGI-QDA-IX-AS-AP CERNET2 regional IX at Ocean University of China
2001:250:587e::,2001:250:5894:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:5895::,2001:250:5895:ffff:ffff:ffff:ffff:ffff,138371,CNGI-QDA-IX-AS-AP CERNET2 regional IX at Ocean University of China
2001:250:5896::,2001:250:6fff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:7000::,2001:250:7000:ffff:ffff:ffff:ffff:ffff,24370,CNGI-DLN-IX-AS-AP CERNET2 IX at Dalian University of Technology
2001:250:7001::,2001:250:7002:ffff:ffff:ffff:ffff:ffff,24369,CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University
2001:250:7003::,2001:250:7003:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:7004::,2001:250:7004:ffff:ffff:ffff:ffff:ffff,24369,CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University
2001:250:7005::,2001:250:7006:ffff:ffff:ffff:ffff:ffff,24370,CNGI-DLN-IX-AS-AP CERNET2 IX at Dalian University of Technology
2001:250:7007::,2001:250:7007:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:7008::,2001:250:7009:ffff:ffff:ffff:ffff:ffff,24369,CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University
2001:250:700a::,2001:250:700c:ffff:ffff:ffff:ffff:ffff,24370,CNGI-DLN-IX-AS-AP CERNET2 IX at Dalian University of Technology
2001:250:700d::,2001:250:700d:ffff:ffff:ffff:ffff:ffff,24369,CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University
2001:250:700e::,2001:250:7010:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:7011::,2001:250:7012:ffff:ffff:ffff:ffff:ffff,24369,CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University
2001:250:7013::,2001:250:7013:ffff:ffff:ffff:ffff:ffff,24370,CNGI-DLN-IX-AS-AP CERNET2 IX at Dalian University of Technology
2001:250:7014::,2001:250:7017:ffff:ffff:ffff:ffff:ffff,24369,CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University
2001:250:7018::,2001:250:7019:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:701a::,2001:250:701e:ffff:ffff:ffff:ffff:ffff,24370,CNGI-DLN-IX-AS-AP CERNET2 IX at Dalian University of Technology
2001:250:701f::,2001:250:701f:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:7020::,2001:250:7021:ffff:ffff:ffff:ffff:ffff,24369,CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University
2001:250:7022::,2001:250:7022:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:7023::,2001:250:7023:ffff:ffff:ffff:ffff:ffff,24369,CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University
2001:250:7024::,2001:250:7024:ffff:ffff:ffff:ffff:ffff,24370,CNGI-DLN-IX-AS-AP CERNET2 IX at Dalian University of Technology
2001:250:7025::,2001:250:7026:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:7027::,2001:250:7029:ffff:ffff:ffff:ffff:ffff,24369,CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University
2001:250:702a::,2001:250:702a:ffff:ffff:ffff:ffff:ffff,24370,CNGI-DLN-IX-AS-AP CERNET2 IX at Dalian University of Technology
2001:250:702b::,2001:250:702d:ffff:ffff:ffff:ffff:ffff,24369,CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University
2001:250:702e::,2001:250:702e:ffff:ffff:ffff:ffff:ffff,24370,CNGI-DLN-IX-AS-AP CERNET2 IX at Dalian University of Technology
2001:250:702f::,2001:250:702f:ffff:ffff:ffff:ffff:ffff,24369,CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University
2001:250:7030::,2001:250:7030:ffff:ffff:ffff:ffff:ffff,24370,CNGI-DLN-IX-AS-AP CERNET2 IX at Dalian University of Technology
2001:250:7031::,2001:250:7031:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:7032::,2001:250:7032:ffff:ffff:ffff:ffff:ffff,24370,CNGI-DLN-IX-AS-AP CERNET2 IX at Dalian University of Technology
2001:250:7033::,2001:250:7033:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:7034::,2001:250:7034:ffff:ffff:ffff:ffff:ffff,24370,CNGI-DLN-IX-AS-AP CERNET2 IX at Dalian University of Technology
2001:250:7035::,2001:250:7037:ffff:ffff:ffff:ffff:ffff,24369,CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University
2001:250:7038::,2001:250:7039:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:703a::,2001:250:703a:ffff:ffff:ffff:ffff:ffff,24369,CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University
2001:250:703b::,2001:250:703b:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:703c::,2001:250:703e:ffff:ffff:ffff:ffff:ffff,24369,CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University
2001:250:703f::,2001:250:7400:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:7401::,2001:250:740e:ffff:ffff:ffff:ffff:ffff,24371,CNGI-CHC-IX-AS-AP CERNET2 IX at Jilin University
2001:250:740f::,2001:250:740f:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:7410::,2001:250:742c:ffff:ffff:ffff:ffff:ffff,24371,CNGI-CHC-IX-AS-AP CERNET2 IX at Jilin University
2001:250:742d::,2001:250:742d:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:742e::,2001:250:742e:ffff:ffff:ffff:ffff:ffff,24371,CNGI-CHC-IX-AS-AP CERNET2 IX at Jilin University
2001:250:742f::,2001:250:742f:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:7430::,2001:250:7430:ffff:ffff:ffff:ffff:ffff,24371,CNGI-CHC-IX-AS-AP CERNET2 IX at Jilin University
2001:250:7431::,2001:250:7800:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:7801::,2001:250:7815:ffff:ffff:ffff:ffff:ffff,24372,CNGI-HRB-IX-AS-AP CERNET2 IX at Harbin Institute of Technology
2001:250:7816::,2001:250:7816:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:7817::,2001:250:782a:ffff:ffff:ffff:ffff:ffff,24372,CNGI-HRB-IX-AS-AP CERNET2 IX at Harbin Institute of Technology
2001:250:782b::,2001:250:782b:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:782c::,2001:250:782c:ffff:ffff:ffff:ffff:ffff,24372,CNGI-HRB-IX-AS-AP CERNET2 IX at Harbin Institute of Technology
2001:250:782d::,2001:250:a808:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:a809::,2001:250:a809:ffff:ffff:ffff:ffff:ffff,24370,CNGI-DLN-IX-AS-AP CERNET2 IX at Dalian University of Technology
2001:250:a80a::,2001:250:c005:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:c006::,2001:250:c006:ffff:ffff:ffff:ffff:ffff,24348,CNGI-BJ-IX2-AS-AP CERNET2 IX at Tsinghua University
2001:250:c007::,2001:250:fe00:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:250:fe01::,2001:250:fe01:ffff:ffff:ffff:ffff:ffff,24372,CNGI-HRB-IX-AS-AP CERNET2 IX at Harbin Institute of Technology
2001:250:fe02::,2001:251:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
2001:252::,2001:252:ffff:ffff:ffff:ffff:ffff:ffff,23911,CNGI-BJIX-AS-AP China Next Generation Internet Beijing IX
2001:253::,2001:253:ffff:ffff:ffff:ffff:ffff:ffff,38272,FITI-AS-BKB China Education and Research Network CERNET
2001:254::,2001:254:7fff:ffff:ffff:ffff:ffff:ffff,24489,TEIN2-NORTH-AP Trans-Eurasia Information Network TEIN2 - North
2001:254:8000::,2001:254:ffff:ffff:ffff:ffff:ffff:ffff,24490,TEIN2-SG-AP Trans-Eurasia Information Network TEIN2 - SG
2001:255::,2001:255:ffff:ffff:ffff:ffff:ffff:ffff,38255,FITI-AS-AP China Education and Research Network CERNET
2001:256:100::,2001:256:100:ffff:ffff:ffff:ffff:ffff,24367,CNGI-HZH-IX-AS-AP CERNET2 IX at Zhejiang University
2001:258::,2001:258:8601:ffff:ffff:ffff:ffff:ffff,2510,INFOWEB FUJITSU LIMITED
2001:258:8602::,2001:258:8602:ffff:ffff:ffff:ffff:ffff,55374,FJCLOUD-EAST FUJITSU LIMITED
2001:258:8603::,2001:258:8608:ffff:ffff:ffff:ffff:ffff,2510,INFOWEB FUJITSU LIMITED
2001:258:8609::,2001:258:8609:ffff:ffff:ffff:ffff:ffff,55374,FJCLOUD-EAST FUJITSU LIMITED
2001:258:860a::,2001:258:87ff:ffff:ffff:ffff:ffff:ffff,2510,INFOWEB FUJITSU LIMITED
2001:258:8800::,2001:258:8800:ffff:ffff:ffff:ffff:ffff,55374,FJCLOUD-EAST FUJITSU LIMITED
